symbol,entry_time,entry_price,trigger_high,drop_from_high_pct,optimal_tp_pct,max_rally_after_entry,hold_minutes_to_optimal_tp,tp_hit
LINKUSDT,2025-11-03 15:30:00+00:00,14.51,16.0,9.31,6.27,9.3,5.0,True
LINKUSDT,2025-11-03 18:40:00+00:00,15.51,15.86,2.21,-0.52,0.19,5.0,True
LINKUSDT,2025-11-03 20:20:00+00:00,15.22,15.54,2.06,0.79,1.91,10.0,True
LINKUSDT,2025-11-03 22:30:00+00:00,15.12,15.43,2.01,1.46,2.58,20.0,True
LINKUSDT,2025-11-04 05:15:00+00:00,15.11,15.51,2.58,-0.05,2.12,5.0,True
LINKUSDT,2025-11-04 05:30:00+00:00,14.76,15.15,2.57,2.03,4.54,45.0,True
LINKUSDT,2025-11-04 05:55:00+00:00,14.66,14.96,2.01,2.81,5.25,20.0,True
LINKUSDT,2025-11-04 06:45:00+00:00,14.85,15.18,2.17,1.4,3.91,250.0,True
LINKUSDT,2025-11-04 07:25:00+00:00,14.62,14.92,2.01,3.13,5.54,210.0,True
LINKUSDT,2025-11-04 12:30:00+00:00,14.93,15.28,2.29,1.51,3.35,135.0,True
LINKUSDT,2025-11-04 14:00:00+00:00,14.67,14.97,2.0,3.2,5.18,45.0,True
LINKUSDT,2025-11-04 15:50:00+00:00,15.02,15.43,2.66,0.28,1.46,5.0,True
LINKUSDT,2025-11-04 16:35:00+00:00,14.92,15.24,2.1,-1.14,0.4,5.0,True
LINKUSDT,2025-11-04 17:00:00+00:00,14.56,14.98,2.8,0.45,1.37,20.0,True
LINKUSDT,2025-11-04 17:15:00+00:00,14.27,14.62,2.39,4.45,6.8,645.0,True
LINKUSDT,2025-11-04 18:00:00+00:00,14.37,14.76,2.64,3.9,6.33,605.0,True
LINKUSDT,2025-11-04 18:20:00+00:00,14.24,14.56,2.2,4.85,7.3,585.0,True
LINKUSDT,2025-11-04 19:35:00+00:00,14.4,14.71,2.11,3.85,6.94,545.0,True
LINKUSDT,2025-11-04 20:10:00+00:00,14.15,14.45,2.08,5.83,8.83,510.0,True
LINKUSDT,2025-11-04 20:20:00+00:00,13.83,14.16,2.33,8.32,11.35,500.0,True
LINKUSDT,2025-11-04 20:50:00+00:00,14.27,14.58,2.13,5.08,7.92,500.0,True
LINKUSDT,2025-11-04 21:20:00+00:00,14.15,14.45,2.08,6.18,8.83,990.0,True
LINKUSDT,2025-11-04 21:35:00+00:00,13.78,14.18,2.82,9.25,11.76,975.0,True
LINKUSDT,2025-11-05 00:25:00+00:00,14.57,14.87,2.02,4.12,5.7,985.0,True
LINKUSDT,2025-11-05 01:15:00+00:00,14.24,14.62,2.6,6.53,8.15,935.0,True
LINKUSDT,2025-11-05 01:35:00+00:00,13.98,14.29,2.17,8.51,10.16,915.0,True
LINKUSDT,2025-11-05 08:20:00+00:00,14.6,15.02,2.8,4.04,5.48,515.0,True
LINKUSDT,2025-11-05 14:35:00+00:00,14.76,15.09,2.19,2.91,4.34,140.0,True
LINKUSDT,2025-11-05 21:25:00+00:00,15.07,15.4,2.14,0.43,1.66,20.0,True
LINKUSDT,2025-11-06 01:00:00+00:00,14.98,15.32,2.22,-0.03,1.74,5.0,True
LINKUSDT,2025-11-06 05:35:00+00:00,14.91,15.24,2.17,0.2,1.27,5.0,True
LINKUSDT,2025-11-06 14:30:00+00:00,14.76,15.1,2.25,1.22,2.91,745.0,True
LINKUSDT,2025-11-06 15:30:00+00:00,14.55,14.87,2.15,2.82,4.4,690.0,True
LINKUSDT,2025-11-06 16:40:00+00:00,14.24,14.62,2.6,5.34,8.43,620.0,True
LINKUSDT,2025-11-06 20:40:00+00:00,14.5,14.8,2.03,4.1,11.93,550.0,True
LINKUSDT,2025-11-07 01:35:00+00:00,14.58,14.91,2.21,9.12,11.32,970.0,True
LINKUSDT,2025-11-07 09:25:00+00:00,14.81,15.19,2.5,7.77,9.59,510.0,True
LINKUSDT,2025-11-07 11:10:00+00:00,14.57,14.95,2.54,9.54,11.39,405.0,True
LINKUSDT,2025-11-07 12:30:00+00:00,14.41,14.75,2.31,10.76,12.63,325.0,True
LINKUSDT,2025-11-07 14:35:00+00:00,14.31,14.69,2.59,11.53,13.42,200.0,True
LINKUSDT,2025-11-07 23:20:00+00:00,15.88,16.23,2.16,-0.38,0.94,5.0,True
LINKUSDT,2025-11-08 00:55:00+00:00,15.62,15.95,2.07,1.06,2.62,10.0,True
LINKUSDT,2025-11-08 05:35:00+00:00,15.64,16.03,2.43,0.26,1.85,5.0,True
LINKUSDT,2025-11-08 11:45:00+00:00,15.61,15.93,2.01,-1.02,0.77,5.0,True
LINKUSDT,2025-11-08 13:55:00+00:00,15.41,15.73,2.03,0.26,1.62,5.0,True
LINKUSDT,2025-11-08 15:35:00+00:00,15.21,15.54,2.12,1.61,4.8,360.0,True
LINKUSDT,2025-11-09 02:30:00+00:00,15.23,15.55,2.06,4.86,6.89,860.0,True
LINKUSDT,2025-11-09 10:00:00+00:00,15.11,15.43,2.07,7.54,9.73,890.0,True
LINKUSDT,2025-11-10 00:00:00+00:00,15.79,16.13,2.11,3.96,5.57,425.0,True
LINKUSDT,2025-11-10 14:35:00+00:00,16.26,16.67,2.46,0.52,3.32,5.0,True
LINKUSDT,2025-11-10 14:50:00+00:00,16.01,16.38,2.26,1.97,4.93,475.0,True
LINKUSDT,2025-11-10 21:35:00+00:00,15.97,16.31,2.08,2.22,5.2,70.0,True
LINKUSDT,2025-11-11 01:30:00+00:00,16.46,16.8,2.02,-1.23,1.76,5.0,True
LINKUSDT,2025-11-11 04:40:00+00:00,16.36,16.75,2.33,-1.16,0.43,5.0,True
LINKUSDT,2025-11-11 06:05:00+00:00,16.07,16.43,2.19,0.31,1.43,5.0,True
LINKUSDT,2025-11-11 08:35:00+00:00,15.95,16.29,2.09,0.03,2.19,5.0,True
LINKUSDT,2025-11-11 13:50:00+00:00,15.97,16.3,2.02,-0.91,1.75,5.0,True
LINKUSDT,2025-11-11 15:30:00+00:00,15.7,16.1,2.48,0.76,3.5,5.0,True
LINKUSDT,2025-11-11 20:05:00+00:00,15.53,15.89,2.27,1.42,4.64,790.0,True
LINKUSDT,2025-11-11 21:40:00+00:00,15.32,15.64,2.05,2.81,6.07,695.0,True
LINKUSDT,2025-11-12 01:00:00+00:00,15.18,15.49,2.0,3.75,7.05,495.0,True
LINKUSDT,2025-11-12 14:45:00+00:00,15.67,16.25,3.57,0.57,2.23,5.0,True
LINKUSDT,2025-11-12 15:35:00+00:00,15.5,15.93,2.7,1.58,3.35,830.0,True
LINKUSDT,2025-11-12 16:10:00+00:00,15.07,15.57,3.21,4.48,6.3,795.0,True
LINKUSDT,2025-11-12 19:05:00+00:00,15.04,15.41,2.4,4.69,6.52,620.0,True
LINKUSDT,2025-11-13 03:15:00+00:00,15.07,15.41,2.21,4.91,6.3,140.0,True
LINKUSDT,2025-11-13 09:05:00+00:00,15.69,16.02,2.06,0.38,1.15,10.0,True
LINKUSDT,2025-11-13 13:30:00+00:00,15.55,15.87,2.02,-0.08,1.48,5.0,True
LINKUSDT,2025-11-13 15:00:00+00:00,15.45,15.78,2.09,-0.58,1.42,5.0,True
LINKUSDT,2025-11-13 15:30:00+00:00,15.34,15.67,2.11,-0.18,0.59,5.0,True
LINKUSDT,2025-11-13 16:35:00+00:00,15.11,15.43,2.07,-0.98,0.4,5.0,True
LINKUSDT,2025-11-13 17:35:00+00:00,14.78,15.17,2.57,-1.49,0.34,5.0,True
LINKUSDT,2025-11-13 18:15:00+00:00,14.52,14.83,2.09,-0.28,1.45,5.0,True
LINKUSDT,2025-11-13 19:15:00+00:00,14.3,14.62,2.19,1.19,3.01,10.0,True
LINKUSDT,2025-11-13 19:55:00+00:00,14.2,14.52,2.2,1.9,3.73,145.0,True
LINKUSDT,2025-11-14 00:15:00+00:00,14.36,14.73,2.51,0.56,1.74,5.0,True
LINKUSDT,2025-11-14 04:30:00+00:00,14.19,14.61,2.87,0.92,2.68,50.0,True
LINKUSDT,2025-11-14 04:40:00+00:00,13.92,14.25,2.32,2.87,4.67,40.0,True
LINKUSDT,2025-11-14 06:35:00+00:00,14.15,14.45,2.08,1.06,2.97,15.0,True
LINKUSDT,2025-11-14 09:15:00+00:00,14.24,14.57,2.26,0.07,1.83,5.0,True
LINKUSDT,2025-11-14 12:00:00+00:00,14.09,14.38,2.02,0.99,2.91,60.0,True
LINKUSDT,2025-11-14 12:35:00+00:00,13.82,14.16,2.4,2.97,4.92,25.0,True
LINKUSDT,2025-11-14 13:30:00+00:00,13.93,14.26,2.31,2.19,4.09,65.0,True
LINKUSDT,2025-11-14 15:00:00+00:00,14.12,14.42,2.08,0.85,2.69,25.0,True
LINKUSDT,2025-11-14 17:45:00+00:00,14.16,14.5,2.34,0.35,1.27,20.0,True
LINKUSDT,2025-11-14 20:35:00+00:00,14.01,14.34,2.3,1.5,2.36,380.0,True
LINKUSDT,2025-11-14 23:00:00+00:00,13.69,14.15,3.25,3.87,4.75,235.0,True
LINKUSDT,2025-11-15 08:15:00+00:00,13.99,14.29,2.1,1.79,2.64,300.0,True
LINKUSDT,2025-11-15 21:40:00+00:00,14.01,14.34,2.3,1.64,3.78,335.0,True
LINKUSDT,2025-11-16 01:45:00+00:00,13.85,14.15,2.12,2.82,4.98,90.0,True
LINKUSDT,2025-11-16 11:15:00+00:00,14.24,14.54,2.06,-0.84,0.28,5.0,True
LINKUSDT,2025-11-16 12:30:00+00:00,13.98,14.28,2.1,0.93,1.65,10.0,True
LINKUSDT,2025-11-16 15:50:00+00:00,13.81,14.18,2.61,2.03,3.48,900.0,True
LINKUSDT,2025-11-16 16:30:00+00:00,13.61,13.89,2.02,3.53,5.0,860.0,True
LINKUSDT,2025-11-16 17:55:00+00:00,13.4,13.73,2.4,5.15,6.64,775.0,True
LINKUSDT,2025-11-16 18:35:00+00:00,13.56,13.85,2.09,3.91,5.38,735.0,True
LINKUSDT,2025-11-16 21:05:00+00:00,13.51,13.79,2.03,4.29,5.77,585.0,True
LINKUSDT,2025-11-16 23:00:00+00:00,13.4,13.76,2.62,5.15,6.64,470.0,True
LINKUSDT,2025-11-17 13:10:00+00:00,13.89,14.21,2.25,-0.43,2.88,5.0,True
LINKUSDT,2025-11-17 13:45:00+00:00,13.71,14.0,2.07,-1.24,4.23,5.0,True
LINKUSDT,2025-11-17 14:50:00+00:00,13.96,14.29,2.31,-1.25,0.64,5.0,True
LINKUSDT,2025-11-17 15:15:00+00:00,13.68,14.05,2.63,-1.1,2.05,5.0,True
LINKUSDT,2025-11-17 15:40:00+00:00,13.68,13.96,2.01,-1.1,1.1,5.0,True
LINKUSDT,2025-11-17 16:05:00+00:00,13.5,13.82,2.32,0.22,2.44,5.0,True
LINKUSDT,2025-11-17 17:30:00+00:00,13.49,13.8,2.25,0.3,3.63,5.0,True
LINKUSDT,2025-11-17 18:20:00+00:00,13.29,13.57,2.06,1.88,5.19,655.0,True
LINKUSDT,2025-11-17 19:15:00+00:00,13.18,13.47,2.15,2.88,6.22,605.0,True
LINKUSDT,2025-11-18 00:40:00+00:00,13.09,13.36,2.02,5.73,6.95,925.0,True
LINKUSDT,2025-11-18 02:15:00+00:00,13.15,13.42,2.01,5.25,6.46,830.0,True
LINKUSDT,2025-11-18 02:55:00+00:00,13.24,13.52,2.07,4.53,5.74,790.0,True
LINKUSDT,2025-11-18 04:45:00+00:00,13.24,13.52,2.07,4.53,5.74,680.0,True
LINKUSDT,2025-11-18 06:35:00+00:00,13.31,13.59,2.06,3.98,5.18,570.0,True
LINKUSDT,2025-11-18 13:35:00+00:00,13.29,13.6,2.28,4.14,5.34,150.0,True
LINKUSDT,2025-11-18 21:55:00+00:00,13.7,14.0,2.14,-0.07,1.61,5.0,True
LINKUSDT,2025-11-19 00:15:00+00:00,13.61,13.92,2.23,-0.59,1.62,5.0,True
LINKUSDT,2025-11-19 03:30:00+00:00,13.54,13.83,2.1,-0.52,0.15,5.0,True
LINKUSDT,2025-11-19 05:30:00+00:00,13.26,13.56,2.21,2.11,4.22,275.0,True
LINKUSDT,2025-11-19 14:00:00+00:00,13.27,13.56,2.14,3.73,5.5,895.0,True
LINKUSDT,2025-11-19 15:20:00+00:00,13.2,13.51,2.29,4.28,6.06,815.0,True
LINKUSDT,2025-11-19 15:50:00+00:00,13.0,13.27,2.03,5.88,7.69,785.0,True
LINKUSDT,2025-11-19 16:55:00+00:00,12.87,13.14,2.05,6.95,8.78,720.0,True
LINKUSDT,2025-11-20 10:35:00+00:00,13.71,14.0,2.07,0.22,1.53,5.0,True
LINKUSDT,2025-11-20 13:35:00+00:00,13.64,13.92,2.01,0.15,0.51,5.0,True
LINKUSDT,2025-11-20 15:55:00+00:00,13.4,13.71,2.26,-1.87,0.3,5.0,True
LINKUSDT,2025-11-20 16:05:00+00:00,13.15,13.44,2.16,-0.23,1.44,5.0,True
LINKUSDT,2025-11-20 16:35:00+00:00,12.92,13.2,2.12,1.51,3.25,285.0,True
LINKUSDT,2025-11-20 17:15:00+00:00,12.77,13.04,2.07,2.78,4.46,245.0,True
LINKUSDT,2025-11-20 23:30:00+00:00,13.07,13.34,2.02,0.15,1.15,5.0,True
LINKUSDT,2025-11-21 02:15:00+00:00,12.95,13.22,2.04,-0.08,1.24,5.0,True
LINKUSDT,2025-11-21 02:55:00+00:00,12.79,13.11,2.44,0.86,1.88,5.0,True
LINKUSDT,2025-11-21 04:30:00+00:00,12.71,13.03,2.46,1.42,1.73,15.0,True
LINKUSDT,2025-11-21 06:35:00+00:00,12.65,12.93,2.17,1.26,1.26,10.0,True
LINKUSDT,2025-11-21 07:30:00+00:00,11.81,12.81,7.81,3.39,5.25,5.0,True
LINKUSDT,2025-11-21 09:25:00+00:00,12.17,12.43,2.09,-0.04,1.64,5.0,True
LINKUSDT,2025-11-21 10:00:00+00:00,11.92,12.18,2.13,2.01,3.78,195.0,True
LINKUSDT,2025-11-21 11:45:00+00:00,11.89,12.15,2.14,2.27,4.04,90.0,True
LINKUSDT,2025-11-21 12:20:00+00:00,11.63,11.92,2.43,4.56,6.36,55.0,True
LINKUSDT,2025-11-21 15:15:00+00:00,12.07,12.33,2.11,0.66,2.49,10.0,True
LINKUSDT,2025-11-21 15:35:00+00:00,11.9,12.16,2.14,2.1,3.95,75.0,True
LINKUSDT,2025-11-21 16:05:00+00:00,11.76,12.0,2.0,3.32,5.19,45.0,True
LINKUSDT,2025-11-21 18:00:00+00:00,12.09,12.37,2.26,0.25,2.07,30.0,True
LINKUSDT,2025-11-21 19:50:00+00:00,12.07,12.34,2.19,0.21,1.49,5.0,True
LINKUSDT,2025-11-21 22:30:00+00:00,11.97,12.25,2.29,0.84,2.34,55.0,True
LINKUSDT,2025-11-22 04:05:00+00:00,12.0,12.25,2.04,0.83,4.08,760.0,True
LINKUSDT,2025-11-22 08:30:00+00:00,11.75,12.05,2.49,5.28,7.23,1050.0,True
LINKUSDT,2025-11-22 13:00:00+00:00,11.78,12.03,2.08,6.07,7.47,905.0,True
LINKUSDT,2025-11-23 07:15:00+00:00,12.33,12.6,2.14,2.92,4.22,405.0,True
LINKUSDT,2025-11-23 17:00:00+00:00,12.49,12.75,2.04,1.6,2.88,150.0,True
LINKUSDT,2025-11-23 23:50:00+00:00,12.49,12.75,2.04,4.24,5.76,1060.0,True
LINKUSDT,2025-11-24 04:15:00+00:00,12.55,12.84,2.26,3.75,5.26,795.0,True
LINKUSDT,2025-11-24 06:05:00+00:00,12.57,12.85,2.18,3.66,5.09,685.0,True
LINKUSDT,2025-11-24 09:20:00+00:00,12.38,12.68,2.37,5.25,6.7,490.0,True
LINKUSDT,2025-11-24 14:40:00+00:00,12.38,12.65,2.13,5.33,6.7,170.0,True
LINKUSDT,2025-11-25 00:00:00+00:00,12.92,13.21,2.2,0.54,1.01,5.0,True
LINKUSDT,2025-11-25 08:45:00+00:00,12.78,13.05,2.07,0.39,0.55,70.0,True
LTCUSDT,2025-10-11 12:50:00+00:00,96.4,98.65,2.28,0.9,1.63,5.0,True
LTCUSDT,2025-10-11 13:30:00+00:00,95.44,97.7,2.31,1.78,2.65,20.0,True
LTCUSDT,2025-10-11 14:25:00+00:00,95.18,97.14,2.02,2.1,2.93,45.0,True
LTCUSDT,2025-10-11 16:35:00+00:00,95.51,97.49,2.03,1.96,2.58,50.0,True
LTCUSDT,2025-10-11 19:10:00+00:00,95.64,97.97,2.38,-0.97,0.33,5.0,True
LTCUSDT,2025-10-11 19:30:00+00:00,94.02,95.96,2.02,2.14,6.35,685.0,True
LTCUSDT,2025-10-11 20:05:00+00:00,92.81,94.85,2.15,3.66,8.91,660.0,True
LTCUSDT,2025-10-11 20:35:00+00:00,91.59,93.61,2.16,5.45,11.15,645.0,True
LTCUSDT,2025-10-11 21:05:00+00:00,90.05,92.57,2.72,8.52,13.45,1070.0,True
LTCUSDT,2025-10-12 00:30:00+00:00,92.38,94.28,2.02,7.33,10.59,935.0,True
LTCUSDT,2025-10-12 09:05:00+00:00,94.48,96.6,2.19,5.21,8.13,420.0,True
LTCUSDT,2025-10-12 13:45:00+00:00,94.51,96.61,2.17,5.17,8.09,140.0,True
LTCUSDT,2025-10-12 15:35:00+00:00,96.88,99.0,2.14,2.6,5.45,30.0,True
LTCUSDT,2025-10-12 21:25:00+00:00,99.34,102.16,2.76,-0.07,2.01,5.0,True
LTCUSDT,2025-10-12 23:05:00+00:00,98.1,100.26,2.15,1.36,3.3,75.0,True
LTCUSDT,2025-10-13 04:20:00+00:00,97.93,100.11,2.18,1.89,3.48,815.0,True
LTCUSDT,2025-10-13 05:20:00+00:00,96.27,98.66,2.42,3.65,5.27,755.0,True
LTCUSDT,2025-10-13 11:20:00+00:00,96.33,98.7,2.4,3.59,5.2,395.0,True
LTCUSDT,2025-10-13 14:20:00+00:00,95.9,98.8,2.94,4.05,5.67,215.0,True
LTCUSDT,2025-10-13 23:40:00+00:00,99.27,101.34,2.04,0.26,1.29,15.0,True
LTCUSDT,2025-10-14 02:15:00+00:00,98.26,100.55,2.28,0.09,1.78,5.0,True
LTCUSDT,2025-10-14 03:20:00+00:00,97.92,100.01,2.09,0.06,0.47,5.0,True
LTCUSDT,2025-10-14 04:50:00+00:00,96.3,98.38,2.11,-1.58,1.77,5.0,True
LTCUSDT,2025-10-14 05:35:00+00:00,95.6,98.0,2.45,2.21,3.03,805.0,True
LTCUSDT,2025-10-14 06:30:00+00:00,93.62,96.03,2.51,4.48,5.4,750.0,True
LTCUSDT,2025-10-14 06:45:00+00:00,91.85,94.53,2.84,6.51,7.44,735.0,True
LTCUSDT,2025-10-14 10:15:00+00:00,92.68,95.0,2.44,5.82,7.87,545.0,True
LTCUSDT,2025-10-14 12:20:00+00:00,91.9,94.22,2.46,6.71,8.78,420.0,True
LTCUSDT,2025-10-14 13:35:00+00:00,91.12,93.15,2.18,7.63,9.71,345.0,True
LTCUSDT,2025-10-14 17:00:00+00:00,94.09,96.32,2.32,4.23,6.25,140.0,True
LTCUSDT,2025-10-14 19:40:00+00:00,96.1,98.16,2.1,2.04,4.03,15.0,True
LTCUSDT,2025-10-15 01:40:00+00:00,96.49,98.5,2.04,1.45,3.61,40.0,True
LTCUSDT,2025-10-15 09:15:00+00:00,97.9,99.97,2.07,-1.69,0.37,5.0,True
LTCUSDT,2025-10-15 13:45:00+00:00,95.41,98.26,2.9,0.35,2.13,5.0,True
LTCUSDT,2025-10-15 15:00:00+00:00,95.49,97.44,2.0,0.15,1.54,5.0,True
LTCUSDT,2025-10-15 15:40:00+00:00,94.4,96.35,2.02,1.24,2.71,500.0,True
LTCUSDT,2025-10-15 20:30:00+00:00,93.38,95.4,2.12,2.35,3.83,210.0,True
LTCUSDT,2025-10-16 04:45:00+00:00,94.37,96.38,2.09,1.25,2.74,130.0,True
LTCUSDT,2025-10-16 09:30:00+00:00,92.11,95.58,3.63,2.93,5.27,15.0,True
LTCUSDT,2025-10-16 14:05:00+00:00,94.85,96.96,2.18,-0.7,1.33,5.0,True
LTCUSDT,2025-10-16 15:25:00+00:00,93.84,96.11,2.36,-1.76,0.37,5.0,True
LTCUSDT,2025-10-16 15:45:00+00:00,92.01,94.19,2.31,0.16,1.32,5.0,True
LTCUSDT,2025-10-16 16:00:00+00:00,90.59,92.65,2.22,1.72,2.9,5.0,True
LTCUSDT,2025-10-16 18:00:00+00:00,91.16,93.22,2.21,1.03,2.17,375.0,True
LTCUSDT,2025-10-16 19:30:00+00:00,90.14,92.04,2.06,2.21,3.33,290.0,True
LTCUSDT,2025-10-17 05:45:00+00:00,91.25,93.14,2.03,0.07,0.49,5.0,True
LTCUSDT,2025-10-17 06:30:00+00:00,89.86,91.7,2.01,-0.86,0.12,5.0,True
LTCUSDT,2025-10-17 06:45:00+00:00,88.15,89.97,2.02,0.19,1.17,5.0,True
LTCUSDT,2025-10-17 07:05:00+00:00,87.3,89.18,2.11,3.99,5.21,535.0,True
LTCUSDT,2025-10-17 07:35:00+00:00,86.21,88.4,2.48,5.32,6.6,505.0,True
LTCUSDT,2025-10-17 07:55:00+00:00,84.32,86.74,2.79,7.71,8.99,485.0,True
LTCUSDT,2025-10-17 08:20:00+00:00,83.36,85.92,2.98,8.97,10.24,460.0,True
LTCUSDT,2025-10-17 10:10:00+00:00,85.25,87.01,2.02,6.67,7.8,480.0,True
LTCUSDT,2025-10-17 14:35:00+00:00,87.45,89.36,2.14,4.26,5.09,275.0,True
LTCUSDT,2025-10-17 23:50:00+00:00,90.01,91.85,2.0,1.83,2.48,430.0,True
LTCUSDT,2025-10-18 14:05:00+00:00,90.01,91.9,2.06,2.43,5.01,315.0,True
LTCUSDT,2025-10-19 09:25:00+00:00,90.72,92.63,2.06,4.24,5.59,295.0,True
LTCUSDT,2025-10-20 00:15:00+00:00,92.88,94.78,2.0,2.48,3.13,325.0,True
LTCUSDT,2025-10-20 16:00:00+00:00,93.37,95.79,2.53,1.48,3.63,5.0,True
LTCUSDT,2025-10-21 00:10:00+00:00,93.45,95.54,2.19,2.41,3.73,890.0,True
LTCUSDT,2025-10-21 04:05:00+00:00,91.93,93.82,2.01,4.11,5.45,655.0,True
LTCUSDT,2025-10-21 20:15:00+00:00,94.97,96.94,2.03,-1.01,1.0,5.0,True
LTCUSDT,2025-10-21 23:30:00+00:00,93.71,95.92,2.3,-0.49,1.34,5.0,True
LTCUSDT,2025-10-22 00:35:00+00:00,91.95,93.83,2.0,1.4,3.28,105.0,True
LTCUSDT,2025-10-22 11:00:00+00:00,90.93,93.49,2.74,2.96,4.44,175.0,True
LTCUSDT,2025-10-22 20:25:00+00:00,92.96,94.97,2.12,0.93,1.97,590.0,True
LTCUSDT,2025-10-22 21:05:00+00:00,91.62,93.58,2.09,2.41,3.46,550.0,True
LTCUSDT,2025-10-24 14:15:00+00:00,95.36,97.45,2.14,1.2,1.76,355.0,True
LTCUSDT,2025-10-27 08:25:00+00:00,98.88,101.23,2.32,2.91,8.19,430.0,True
LTCUSDT,2025-10-27 20:10:00+00:00,100.89,103.1,2.14,0.9,6.04,635.0,True
LTCUSDT,2025-10-27 22:35:00+00:00,99.21,101.38,2.14,2.61,7.83,490.0,True
LTCUSDT,2025-10-28 07:10:00+00:00,103.35,106.98,3.39,-0.89,1.54,5.0,True
LTCUSDT,2025-10-28 07:45:00+00:00,102.47,104.94,2.35,-0.08,0.36,5.0,True
LTCUSDT,2025-10-28 14:10:00+00:00,100.54,102.84,2.24,-0.89,0.59,5.0,True
LTCUSDT,2025-10-28 14:40:00+00:00,98.53,101.13,2.57,0.57,2.25,25.0,True
LTCUSDT,2025-10-28 19:45:00+00:00,97.98,100.06,2.08,0.82,2.83,725.0,True
LTCUSDT,2025-10-28 20:20:00+00:00,96.37,98.39,2.05,2.57,4.54,955.0,True
LTCUSDT,2025-10-28 21:05:00+00:00,95.33,97.28,2.0,3.85,5.69,910.0,True
LTCUSDT,2025-10-29 14:15:00+00:00,98.46,100.75,2.27,0.79,1.44,20.0,True
LTCUSDT,2025-10-29 18:40:00+00:00,95.79,99.71,3.93,3.52,4.27,10.0,True
LTCUSDT,2025-10-30 00:05:00+00:00,97.82,99.88,2.06,1.19,1.98,25.0,True
LTCUSDT,2025-10-30 04:10:00+00:00,97.52,99.76,2.25,0.7,1.52,100.0,True
LTCUSDT,2025-10-30 04:25:00+00:00,95.66,98.03,2.42,2.16,3.49,70.0,True
LTCUSDT,2025-10-30 10:10:00+00:00,96.84,99.0,2.18,0.07,0.5,5.0,True
LTCUSDT,2025-10-30 12:40:00+00:00,95.36,97.32,2.01,-1.95,0.63,5.0,True
LTCUSDT,2025-10-30 13:35:00+00:00,93.29,95.96,2.78,1.15,2.5,690.0,True
LTCUSDT,2025-10-30 15:15:00+00:00,92.05,94.25,2.33,2.61,4.42,595.0,True
LTCUSDT,2025-10-30 19:35:00+00:00,90.66,92.8,2.31,4.72,6.02,975.0,True
LTCUSDT,2025-10-31 17:15:00+00:00,94.0,96.12,2.21,5.09,6.15,870.0,True
LTCUSDT,2025-11-01 22:55:00+00:00,100.11,104.0,3.74,0.45,1.85,15.0,True
LTCUSDT,2025-11-02 01:55:00+00:00,99.91,101.96,2.01,0.39,1.39,15.0,True
LTCUSDT,2025-11-02 13:15:00+00:00,99.17,101.3,2.1,-0.3,0.63,5.0,True
LTCUSDT,2025-11-03 01:35:00+00:00,97.61,99.79,2.18,0.12,0.58,5.0,True
LTCUSDT,2025-11-03 03:10:00+00:00,96.05,98.18,2.17,0.27,0.51,5.0,True
LTCUSDT,2025-11-03 03:45:00+00:00,89.0,96.54,7.81,4.34,6.76,5.0,True
LTCUSDT,2025-11-03 06:40:00+00:00,93.08,95.02,2.04,0.13,0.87,10.0,True
LTCUSDT,2025-11-03 10:55:00+00:00,91.47,93.89,2.58,0.94,1.45,5.0,True
LTCUSDT,2025-11-03 15:20:00+00:00,90.81,92.8,2.14,-0.42,0.13,5.0,True
LTCUSDT,2025-11-03 15:30:00+00:00,85.35,90.93,6.14,4.28,6.85,5.0,True
LTCUSDT,2025-11-03 19:05:00+00:00,88.23,90.12,2.1,0.25,3.37,5.0,True
LTCUSDT,2025-11-03 20:05:00+00:00,86.9,88.69,2.02,1.8,4.95,270.0,True
LTCUSDT,2025-11-04 04:50:00+00:00,89.23,91.2,2.16,-1.75,0.3,5.0,True
LTCUSDT,2025-11-04 05:25:00+00:00,87.55,89.5,2.18,-0.1,1.69,5.0,True
LTCUSDT,2025-11-04 05:50:00+00:00,85.52,87.74,2.53,2.13,4.1,25.0,True
LTCUSDT,2025-11-04 06:55:00+00:00,86.47,88.26,2.03,1.03,2.96,95.0,True
LTCUSDT,2025-11-04 13:25:00+00:00,86.03,87.89,2.12,1.87,3.49,75.0,True
LTCUSDT,2025-11-04 16:20:00+00:00,86.67,89.03,2.65,-0.74,1.15,5.0,True
LTCUSDT,2025-11-04 16:50:00+00:00,85.88,87.67,2.04,-0.24,0.83,5.0,True
LTCUSDT,2025-11-04 17:10:00+00:00,84.62,86.39,2.05,0.98,2.33,10.0,True
LTCUSDT,2025-11-04 18:00:00+00:00,84.71,86.59,2.17,0.14,0.87,5.0,True
LTCUSDT,2025-11-04 18:25:00+00:00,83.46,85.45,2.33,4.48,6.15,515.0,True
LTCUSDT,2025-11-04 19:50:00+00:00,83.54,85.32,2.09,4.44,6.92,495.0,True
LTCUSDT,2025-11-04 20:15:00+00:00,80.01,83.7,4.41,9.11,11.8,470.0,True
LTCUSDT,2025-11-04 21:15:00+00:00,82.19,84.02,2.18,6.44,8.83,470.0,True
LTCUSDT,2025-11-04 21:30:00+00:00,80.36,82.7,2.83,8.95,11.31,455.0,True
LTCUSDT,2025-11-05 00:25:00+00:00,84.26,86.01,2.03,5.12,6.78,990.0,True
LTCUSDT,2025-11-05 01:15:00+00:00,82.8,84.55,2.07,7.04,8.66,1040.0,True
